Discipline,FinalOutcome,Sum of SatisfactionRating,Year,Quarter,Month,Day,Sum of SessionLengthMin,StudentLevel,TaskType,Sum of TotalPrompts,UsedAgain,Sum of AI_AssistanceLevel
Computer Science,Idea Drafted,3.9,2025,Qtr 2,June,15,13.67,Undergraduate,Writing,2,FALSE,4
Computer Science,Idea Drafted,3.7,2025,Qtr 2,June,16,12.72,High School,Writing,6,TRUE,4
Computer Science,Idea Drafted,4.2,2025,Qtr 2,June,17,33.1,Undergraduate,Writing,11,FALSE,6
Computer Science,Idea Drafted,4.1,2025,Qtr 2,June,18,32.98,Graduate,Brainstorming,7,TRUE,4
Computer Science,Idea Drafted,3.8,2025,Qtr 2,June,18,20.65,Graduate,Homework Help,4,TRUE,3
Computer Science,Idea Drafted,4.8,2025,Qtr 2,June,18,12.37,Undergraduate,Studying,3,TRUE,3
Computer Science,Idea Drafted,5,2025,Qtr 2,June,20,17.42,High School,Writing,7,FALSE,5
Computer Science,Idea Drafted,2.8,2025,Qtr 2,June,20,44.25,Undergraduate,Coding,15,FALSE,3
Computer Science,Idea Drafted,5,2025,Qtr 2,June,20,20.39,Undergraduate,Homework Help,6,TRUE,5
Computer Science,Idea Drafted,1.7,2025,Qtr 2,June,21,33.29,Undergraduate,Writing,15,TRUE,2
Computer Science,Idea Drafted,3.1,2025,Qtr 2,June,24,32.39,Undergraduate,Studying,10,TRUE,4
Computer Science,Idea Drafted,3.9,2025,Qtr 2,June,24,6.32,Undergraduate,Writing,1,TRUE,5
Engineering,Assignment Completed,3.8,2024,Qtr 2,June,24,11.15,Undergraduate,Studying,4,TRUE,5
Engineering,Assignment Completed,5,2024,Qtr 2,June,24,18.15,Undergraduate,Writing,4,TRUE,5
Engineering,Assignment Completed,2.2,2024,Qtr 2,June,25,32.82,Undergraduate,Coding,7,TRUE,3
Engineering,Assignment Completed,3,2024,Qtr 2,June,26,35.06,Undergraduate,Studying,8,TRUE,4
Engineering,Assignment Completed,8.4,2024,Qtr 2,June,26,33.97,Undergraduate,Writing,10,TRUE,9
Engineering,Assignment Completed,1.9,2024,Qtr 2,June,27,14.49,Undergraduate,Coding,3,FALSE,2
Engineering,Assignment Completed,7.7,2024,Qtr 2,June,27,100.83,Undergraduate,Homework Help,35,TRUE,7
Engineering,Assignment Completed,3.1,2024,Qtr 2,June,28,42.37,High School,Homework Help,8,TRUE,2
Engineering,Assignment Completed,3.5,2024,Qtr 2,June,28,49.85,Undergraduate,Homework Help,23,FALSE,4
Engineering,Assignment Completed,5,2024,Qtr 2,June,29,17.81,Graduate,Research,4,TRUE,4
Engineering,Assignment Completed,2.9,2024,Qtr 2,June,29,7,Undergraduate,Coding,2,TRUE,3
Engineering,Assignment Completed,5,2024,Qtr 2,June,29,4.43,Undergraduate,Studying,1,TRUE,5
Engineering,Assignment Completed,8.6,2024,Qtr 2,June,30,35.88,High School,Writing,8,TRUE,8
Engineering,Assignment Completed,1.6,2024,Qtr 3,July,1,8.26,Undergraduate,Writing,1,TRUE,2
Engineering,Assignment Completed,5,2024,Qtr 3,July,2,18.67,High School,Writing,4,FALSE,5
Engineering,Assignment Completed,2.8,2024,Qtr 3,July,3,17.24,Undergraduate,Coding,3,FALSE,3
Engineering,Assignment Completed,6.5,2024,Qtr 3,July,4,31.33,Undergraduate,Writing,10,TRUE,7
Engineering,Assignment Completed,4.4,2024,Qtr 3,July,5,50.89,Undergraduate,Homework Help,18,TRUE,4
Engineering,Assignment Completed,3.4,2024,Qtr 3,July,6,12.39,Undergraduate,Studying,2,TRUE,4
Engineering,Assignment Completed,2.5,2024,Qtr 3,July,7,5.65,High School,Research,1,TRUE,2
Engineering,Assignment Completed,4.4,2024,Qtr 3,July,7,29.01,Undergraduate,Brainstorming,6,TRUE,5
Engineering,Assignment Completed,4.7,2024,Qtr 3,July,8,14.27,Undergraduate,Research,4,TRUE,4
Engineering,Assignment Completed,2.7,2024,Qtr 3,July,8,10.96,Undergraduate,Writing,2,FALSE,3
Engineering,Assignment Completed,2.6,2024,Qtr 3,July,8,23.5,Undergraduate,Writing,8,TRUE,4
Engineering,Assignment Completed,4.4,2024,Qtr 3,July,9,18.13,Undergraduate,Homework Help,4,TRUE,5
Engineering,Assignment Completed,3.8,2024,Qtr 3,July,10,12.83,Graduate,Coding,3,TRUE,3
Engineering,Assignment Completed,5,2024,Qtr 3,July,10,43.87,Graduate,Homework Help,11,TRUE,5
Engineering,Assignment Completed,3.3,2024,Qtr 3,July,10,28.3,Undergraduate,Coding,5,FALSE,4
Engineering,Assignment Completed,3.3,2024,Qtr 3,July,10,17.53,Undergraduate,Coding,4,TRUE,4
Engineering,Assignment Completed,3.3,2024,Qtr 3,July,11,10.93,Graduate,Homework Help,3,TRUE,4
Engineering,Assignment Completed,4.6,2024,Qtr 3,July,11,28.37,High School,Research,5,TRUE,4
Engineering,Assignment Completed,1.4,2024,Qtr 3,July,11,25.86,Undergraduate,Coding,8,TRUE,3
Engineering,Assignment Completed,4.7,2024,Qtr 3,July,11,25.73,Undergraduate,Studying,10,TRUE,4
Engineering,Assignment Completed,3.8,2024,Qtr 3,July,11,23.58,Undergraduate,Writing,5,TRUE,4
Engineering,Assignment Completed,3.6,2024,Qtr 3,July,12,11.51,Undergraduate,Studying,3,TRUE,3
Engineering,Assignment Completed,5,2024,Qtr 3,July,12,3.04,Undergraduate,Writing,1,TRUE,5
Engineering,Assignment Completed,2.4,2024,Qtr 3,July,13,3.44,High School,Writing,1,TRUE,3
Engineering,Assignment Completed,2.8,2024,Qtr 3,July,13,3.03,Undergraduate,Writing,1,FALSE,3
Engineering,Assignment Completed,3.2,2024,Qtr 3,July,14,12.56,High School,Coding,2,FALSE,3
Engineering,Assignment Completed,5,2024,Qtr 3,July,14,12.47,Undergraduate,Writing,2,TRUE,5
Engineering,Assignment Completed,3.8,2024,Qtr 3,July,15,6.74,Undergraduate,Coding,2,TRUE,4
Engineering,Assignment Completed,3.1,2024,Qtr 3,July,16,13.66,High School,Studying,6,TRUE,4
Engineering,Assignment Completed,1.6,2024,Qtr 3,July,17,30.51,Graduate,Writing,12,TRUE,2
Engineering,Assignment Completed,4.5,2024,Qtr 3,July,17,42.31,Undergraduate,Coding,19,TRUE,4
Engineering,Assignment Completed,3.8,2024,Qtr 3,July,17,28.69,Undergraduate,Homework Help,9,TRUE,4
Engineering,Assignment Completed,1.1,2024,Qtr 3,July,17,27.04,Undergraduate,Writing,6,TRUE,2
Engineering,Assignment Completed,4,2024,Qtr 3,July,18,17.28,Graduate,Coding,5,TRUE,5
Engineering,Assignment Completed,4.4,2024,Qtr 3,July,18,16.73,Graduate,Research,4,FALSE,3
Engineering,Assignment Completed,2.9,2024,Qtr 3,July,18,10.29,High School,Homework Help,2,TRUE,3
Engineering,Assignment Completed,2.5,2024,Qtr 3,July,18,27.25,High School,Writing,13,TRUE,3
Engineering,Assignment Completed,2.9,2024,Qtr 3,July,19,36.18,High School,Brainstorming,8,TRUE,3
Engineering,Assignment Completed,5,2024,Qtr 3,July,20,18.85,Graduate,Coding,4,TRUE,5
Engineering,Assignment Completed,4.1,2024,Qtr 3,July,20,15.87,High School,Writing,3,TRUE,4
Engineering,Assignment Completed,5,2024,Qtr 3,July,20,20.29,Undergraduate,Studying,6,TRUE,4
Engineering,Assignment Completed,4.1,2024,Qtr 3,July,21,43.32,Graduate,Homework Help,11,FALSE,3
Engineering,Assignment Completed,3.8,2024,Qtr 3,July,21,5.1,Undergraduate,Writing,1,TRUE,3
Engineering,Assignment Completed,3.9,2024,Qtr 3,July,22,3.16,Undergraduate,Coding,1,TRUE,3
Engineering,Assignment Completed,3.1,2024,Qtr 3,July,22,50.88,Undergraduate,Writing,14,TRUE,3
Engineering,Assignment Completed,2.3,2024,Qtr 3,July,23,23.29,Undergraduate,Coding,4,TRUE,3
Engineering,Assignment Completed,4.3,2024,Qtr 3,July,23,12.83,Undergraduate,Studying,4,TRUE,4
Engineering,Assignment Completed,2.3,2024,Qtr 3,July,24,33.5,Graduate,Coding,9,TRUE,3
Engineering,Assignment Completed,2.7,2024,Qtr 3,July,24,9.35,High School,Homework Help,2,TRUE,4
Engineering,Assignment Completed,3.7,2024,Qtr 3,July,24,8.13,Undergraduate,Brainstorming,1,FALSE,4
Engineering,Assignment Completed,3.3,2024,Qtr 3,July,24,21.11,Undergraduate,Homework Help,8,TRUE,3
Engineering,Assignment Completed,3.6,2024,Qtr 3,July,25,18.92,Undergraduate,Coding,5,FALSE,3
Engineering,Assignment Completed,1.9,2024,Qtr 3,July,26,21.84,Undergraduate,Coding,9,TRUE,3
Engineering,Assignment Completed,3,2024,Qtr 3,July,27,44.6,Graduate,Homework Help,20,TRUE,2
Engineering,Assignment Completed,4.2,2024,Qtr 3,July,27,15.44,Undergraduate,Homework Help,3,TRUE,5
Engineering,Assignment Completed,1.7,2024,Qtr 3,July,27,7.63,Undergraduate,Writing,1,TRUE,2
Engineering,Assignment Completed,4.5,2024,Qtr 3,July,29,5.8,Graduate,Homework Help,2,TRUE,5
Engineering,Assignment Completed,2.8,2024,Qtr 3,July,29,51.75,Graduate,Studying,11,TRUE,3
Engineering,Assignment Completed,3,2024,Qtr 3,July,29,25,High School,Coding,5,TRUE,3
Engineering,Assignment Completed,3,2024,Qtr 3,July,29,27.98,High School,Writing,5,FALSE,4
Engineering,Assignment Completed,1.9,2024,Qtr 3,July,29,10,Undergraduate,Coding,2,FALSE,3
Engineering,Assignment Completed,4.3,2024,Qtr 3,July,30,26.76,Undergraduate,Coding,9,FALSE,4
Engineering,Assignment Completed,4.4,2024,Qtr 3,July,31,4.38,Graduate,Coding,1,TRUE,4
Engineering,Assignment Completed,2.1,2024,Qtr 3,July,31,40.97,Undergraduate,Studying,8,TRUE,2
Engineering,Assignment Completed,2.3,2024,Qtr 3,August,1,27.31,Undergraduate,Coding,6,TRUE,3
Engineering,Assignment Completed,4,2024,Qtr 3,August,1,31.47,Undergraduate,Homework Help,8,TRUE,3
Engineering,Assignment Completed,3.5,2024,Qtr 3,August,3,19.36,High School,Studying,6,TRUE,4
Engineering,Assignment Completed,1.8,2024,Qtr 3,August,3,22.68,High School,Writing,10,TRUE,2
Engineering,Assignment Completed,3,2024,Qtr 3,August,3,8.52,Undergraduate,Coding,2,FALSE,3
Engineering,Assignment Completed,4,2024,Qtr 3,August,3,13.56,Undergraduate,Studying,4,TRUE,4
Engineering,Assignment Completed,3,2024,Qtr 3,August,4,23.1,Graduate,Studying,4,TRUE,3
Engineering,Assignment Completed,3,2024,Qtr 3,August,4,39.77,Undergraduate,Writing,9,TRUE,3
Engineering,Assignment Completed,4.2,2024,Qtr 3,August,5,3.54,Graduate,Writing,1,TRUE,4
Engineering,Assignment Completed,3,2024,Qtr 3,August,5,23.31,Undergraduate,Writing,5,TRUE,4
Engineering,Assignment Completed,5,2024,Qtr 3,August,6,11.02,Undergraduate,Coding,2,FALSE,4
Engineering,Assignment Completed,5,2024,Qtr 3,August,6,10.04,Undergraduate,Homework Help,3,FALSE,5
Engineering,Assignment Completed,1.6,2024,Qtr 3,August,6,3.27,Undergraduate,Writing,1,TRUE,3
Engineering,Assignment Completed,4.5,2024,Qtr 3,August,7,42.91,Graduate,Writing,9,TRUE,4
Engineering,Assignment Completed,3.5,2024,Qtr 3,August,7,19.8,High School,Coding,8,TRUE,3
Engineering,Assignment Completed,3.5,2024,Qtr 3,August,9,29.02,Undergraduate,Coding,6,TRUE,3
Engineering,Assignment Completed,4.2,2024,Qtr 3,August,9,3.48,Undergraduate,Writing,1,TRUE,4
Engineering,Assignment Completed,3.6,2024,Qtr 3,August,10,15.55,Undergraduate,Homework Help,3,FALSE,3
Engineering,Assignment Completed,3.8,2024,Qtr 3,August,10,19.35,Undergraduate,Studying,4,TRUE,4
Engineering,Assignment Completed,3.4,2024,Qtr 3,August,11,16.24,Graduate,Coding,5,TRUE,3
Engineering,Assignment Completed,4,2024,Qtr 3,August,11,22.04,Undergraduate,Coding,7,FALSE,4
Engineering,Assignment Completed,4.8,2024,Qtr 3,August,12,5.84,Graduate,Writing,1,TRUE,5
Engineering,Assignment Completed,5,2024,Qtr 3,August,12,18.46,High School,Homework Help,3,TRUE,5
Engineering,Assignment Completed,3.6,2024,Qtr 3,August,12,13.34,Undergraduate,Writing,6,FALSE,4
Engineering,Assignment Completed,3,2024,Qtr 3,August,12,21.13,Undergraduate,Writing,4,TRUE,2
Engineering,Assignment Completed,2.2,2024,Qtr 3,August,13,21.74,Graduate,Coding,4,TRUE,3
Engineering,Assignment Completed,5,2024,Qtr 3,August,14,33.36,Graduate,Homework Help,12,TRUE,5
Engineering,Assignment Completed,1.8,2024,Qtr 3,August,14,25.36,Undergraduate,Studying,6,TRUE,2
Engineering,Assignment Completed,4.9,2024,Qtr 3,August,14,26.85,Undergraduate,Writing,10,TRUE,4
Engineering,Assignment Completed,3.5,2024,Qtr 3,August,15,13.9,Undergraduate,Coding,6,TRUE,3
Engineering,Assignment Completed,2,2024,Qtr 3,August,15,14.95,Undergraduate,Writing,6,TRUE,2
Engineering,Assignment Completed,2.8,2024,Qtr 3,August,17,4.41,Graduate,Writing,1,TRUE,4
Engineering,Assignment Completed,2.8,2024,Qtr 3,August,17,31.09,High School,Studying,12,TRUE,4
Engineering,Assignment Completed,3.2,2024,Qtr 3,August,17,15.15,High School,Writing,4,TRUE,3
Engineering,Assignment Completed,3.5,2024,Qtr 3,August,17,25.97,Undergraduate,Homework Help,7,TRUE,4
Engineering,Assignment Completed,5,2024,Qtr 3,August,17,4.19,Undergraduate,Writing,1,TRUE,5
Engineering,Assignment Completed,3.2,2024,Qtr 3,August,19,10.41,Undergraduate,Writing,2,TRUE,4
Engineering,Assignment Completed,4.6,2024,Qtr 3,August,20,9.12,Undergraduate,Studying,3,TRUE,4
Engineering,Assignment Completed,8.6,2024,Qtr 3,August,21,39.29,Graduate,Coding,14,TRUE,8
Engineering,Assignment Completed,1,2024,Qtr 3,August,21,41.89,High School,Homework Help,12,TRUE,1
Engineering,Assignment Completed,1,2024,Qtr 3,August,21,38.83,Undergraduate,Writing,12,FALSE,1
Engineering,Assignment Completed,3,2024,Qtr 3,August,21,51.34,Undergraduate,Writing,11,TRUE,4
Engineering,Assignment Completed,2.1,2024,Qtr 3,August,22,45.91,Undergraduate,Research,9,TRUE,3
Engineering,Assignment Completed,3.6,2024,Qtr 3,August,22,13.01,Undergraduate,Studying,5,TRUE,3
Engineering,Assignment Completed,4.8,2024,Qtr 3,August,23,10.91,Undergraduate,Homework Help,3,TRUE,5
Engineering,Assignment Completed,2.3,2024,Qtr 3,August,24,40.55,Undergraduate,Coding,12,FALSE,2
Engineering,Assignment Completed,4.2,2024,Qtr 3,August,24,10.2,Undergraduate,Research,4,TRUE,3
Engineering,Assignment Completed,2.9,2024,Qtr 3,August,25,16.24,Graduate,Writing,5,TRUE,4
Engineering,Assignment Completed,5,2024,Qtr 3,August,25,39.53,Undergraduate,Coding,8,TRUE,5
Engineering,Assignment Completed,4,2024,Qtr 3,August,25,6.92,Undergraduate,Studying,1,TRUE,5
Engineering,Assignment Completed,1.7,2024,Qtr 3,August,25,3.72,Undergraduate,Writing,1,TRUE,3
Engineering,Assignment Completed,5,2024,Qtr 3,August,26,9.06,Undergraduate,Writing,4,TRUE,4
Engineering,Assignment Completed,7.1,2024,Qtr 3,August,27,53.57,Graduate,Writing,10,TRUE,9
Engineering,Assignment Completed,4.9,2024,Qtr 3,August,27,22.72,Undergraduate,Writing,8,TRUE,4
Engineering,Assignment Completed,3.3,2024,Qtr 3,August,29,25.73,High School,Coding,5,TRUE,3
Engineering,Assignment Completed,8.6,2024,Qtr 3,August,29,45.61,Undergraduate,Coding,11,TRUE,9
Engineering,Assignment Completed,1.1,2024,Qtr 3,August,30,42.08,Undergraduate,Coding,9,TRUE,1
Engineering,Assignment Completed,8.9,2024,Qtr 3,August,30,60.97,Undergraduate,Homework Help,14,TRUE,10
Engineering,Assignment Completed,2.3,2024,Qtr 3,August,30,35.25,Undergraduate,Writing,7,FALSE,3
Engineering,Assignment Completed,5,2024,Qtr 3,August,31,21.03,High School,Brainstorming,4,TRUE,5
Engineering,Assignment Completed,4,2024,Qtr 3,August,31,37.76,High School,Writing,10,FALSE,4
Engineering,Assignment Completed,2.4,2024,Qtr 3,September,1,9.21,High School,Writing,2,FALSE,3
Engineering,Assignment Completed,4.8,2024,Qtr 3,September,2,12.5,Graduate,Homework Help,2,TRUE,5
Engineering,Assignment Completed,3.8,2024,Qtr 3,September,2,7.76,Undergraduate,Coding,3,TRUE,4
Engineering,Assignment Completed,5,2024,Qtr 3,September,4,29.46,High School,Writing,9,TRUE,5
Engineering,Assignment Completed,6.6,2024,Qtr 3,September,4,34.97,Undergraduate,Homework Help,11,TRUE,7
Engineering,Assignment Completed,3.9,2024,Qtr 3,September,5,58.92,High School,Homework Help,19,TRUE,4
Engineering,Assignment Completed,1,2024,Qtr 3,September,7,53.08,High School,Brainstorming,15,TRUE,2
Engineering,Assignment Completed,2.3,2024,Qtr 3,September,8,18.85,Graduate,Research,6,TRUE,4
Engineering,Assignment Completed,2.1,2024,Qtr 3,September,8,18.23,High School,Writing,5,TRUE,2
Engineering,Assignment Completed,2.6,2024,Qtr 3,September,9,16.16,Undergraduate,Homework Help,4,FALSE,3
Engineering,Assignment Completed,2.9,2024,Qtr 3,September,10,9.24,Undergraduate,Writing,2,TRUE,4
Engineering,Assignment Completed,3.2,2024,Qtr 3,September,12,18.1,Graduate,Homework Help,7,TRUE,3
Engineering,Assignment Completed,3.7,2024,Qtr 3,September,12,13.17,High School,Studying,3,TRUE,3
Engineering,Assignment Completed,3.3,2024,Qtr 3,September,12,9.88,Undergraduate,Writing,2,TRUE,3
Engineering,Assignment Completed,8.8,2024,Qtr 3,September,13,17.5,Undergraduate,Coding,3,TRUE,9
Engineering,Assignment Completed,5,2024,Qtr 3,September,13,9.27,Undergraduate,Studying,2,FALSE,5
Engineering,Assignment Completed,3.5,2024,Qtr 3,September,14,17.03,High School,Writing,3,TRUE,3
Engineering,Assignment Completed,5,2024,Qtr 3,September,15,26.08,Graduate,Homework Help,12,TRUE,4
Engineering,Assignment Completed,4.2,2024,Qtr 3,September,15,3.16,Undergraduate,Coding,1,TRUE,4
Engineering,Assignment Completed,2.3,2024,Qtr 3,September,15,12.46,Undergraduate,Writing,2,TRUE,1
Engineering,Assignment Completed,4.4,2024,Qtr 3,September,16,29.36,Graduate,Writing,8,TRUE,4
Engineering,Assignment Completed,4.8,2024,Qtr 3,September,16,17.58,High School,Coding,8,TRUE,4
Engineering,Assignment Completed,2,2024,Qtr 3,September,17,19.56,High School,Studying,6,TRUE,2
Engineering,Assignment Completed,1.3,2024,Qtr 3,September,18,7.28,Graduate,Homework Help,2,FALSE,2
Engineering,Assignment Completed,4.8,2024,Qtr 3,September,18,7.24,Undergraduate,Writing,1,TRUE,4
Engineering,Assignment Completed,4.6,2024,Qtr 3,September,19,12.34,High School,Studying,3,TRUE,3
Engineering,Assignment Completed,5,2024,Qtr 3,September,19,5.3,Undergraduate,Studying,1,TRUE,4
Engineering,Assignment Completed,3.6,2024,Qtr 3,September,19,10.36,Undergraduate,Writing,2,TRUE,3
Engineering,Assignment Completed,4.6,2024,Qtr 3,September,21,31.17,High School,Coding,10,TRUE,4
Engineering,Assignment Completed,2.7,2024,Qtr 3,September,22,0.43,High School,Coding,1,TRUE,3
Engineering,Assignment Completed,3.5,2024,Qtr 3,September,23,39.45,High School,Studying,12,FALSE,4
Engineering,Assignment Completed,3.1,2024,Qtr 3,September,23,13.33,High School,Studying,2,TRUE,3
Engineering,Assignment Completed,4.1,2024,Qtr 3,September,23,15.44,Undergraduate,Writing,7,TRUE,5
Engineering,Assignment Completed,4.1,2024,Qtr 3,September,25,24.75,Undergraduate,Coding,5,TRUE,4
Engineering,Assignment Completed,1.9,2024,Qtr 3,September,26,31.48,Undergraduate,Studying,10,TRUE,3
Engineering,Assignment Completed,2.9,2024,Qtr 3,September,27,16.64,Undergraduate,Studying,5,TRUE,3
Engineering,Assignment Completed,4.3,2024,Qtr 3,September,28,15.24,Graduate,Studying,5,FALSE,4
Engineering,Assignment Completed,3.6,2024,Qtr 3,September,28,10.05,High School,Coding,2,TRUE,4
Engineering,Assignment Completed,1.7,2024,Qtr 3,September,29,6.18,Graduate,Writing,1,TRUE,4
Engineering,Assignment Completed,4.1,2024,Qtr 3,September,29,7.18,Undergraduate,Coding,2,FALSE,5
Engineering,Assignment Completed,3.8,2024,Qtr 3,September,30,16.49,Undergraduate,Coding,5,TRUE,3
Engineering,Assignment Completed,8.2,2024,Qtr 3,September,30,6.43,Undergraduate,Writing,3,TRUE,8
Engineering,Assignment Completed,4.5,2024,Qtr 4,October,2,55.35,Graduate,Homework Help,11,TRUE,5
Engineering,Assignment Completed,5,2024,Qtr 4,October,4,5.51,Undergraduate,Brainstorming,1,FALSE,4
Engineering,Assignment Completed,5,2024,Qtr 4,October,5,19.07,Undergraduate,Homework Help,4,TRUE,5
Engineering,Assignment Completed,5,2024,Qtr 4,October,6,8.07,Graduate,Coding,3,FALSE,5
Engineering,Assignment Completed,3.1,2024,Qtr 4,October,6,53.92,High School,Writing,16,TRUE,3
Engineering,Assignment Completed,3.6,2024,Qtr 4,October,6,16.42,Undergraduate,Coding,4,TRUE,4
Engineering,Assignment Completed,4.7,2024,Qtr 4,October,6,44.67,Undergraduate,Homework Help,9,TRUE,4
Engineering,Assignment Completed,3.8,2024,Qtr 4,October,7,2.13,Graduate,Coding,1,TRUE,4
Engineering,Assignment Completed,10,2024,Qtr 4,October,9,31.56,High School,Homework Help,7,TRUE,10
Engineering,Assignment Completed,4.4,2024,Qtr 4,October,9,11.77,High School,Writing,2,FALSE,5
Engineering,Assignment Completed,4.3,2024,Qtr 4,October,9,15.23,Undergraduate,Coding,3,TRUE,4
Engineering,Assignment Completed,1,2024,Qtr 4,October,9,19.92,Undergraduate,Writing,7,TRUE,2
Engineering,Assignment Completed,3.9,2024,Qtr 4,October,10,24.57,High School,Homework Help,6,TRUE,4
Engineering,Assignment Completed,1.6,2024,Qtr 4,October,10,15.85,High School,Studying,4,FALSE,2
Engineering,Assignment Completed,5,2024,Qtr 4,October,10,19.73,Undergraduate,Coding,4,TRUE,5
Engineering,Assignment Completed,2.8,2024,Qtr 4,October,11,6.48,Graduate,Writing,1,FALSE,2
Engineering,Assignment Completed,5,2024,Qtr 4,October,12,57.57,Graduate,Coding,11,TRUE,4
Engineering,Assignment Completed,2.7,2024,Qtr 4,October,13,2.45,Undergraduate,Homework Help,1,FALSE,3
Engineering,Assignment Completed,2.7,2024,Qtr 4,October,13,8.29,Undergraduate,Writing,2,TRUE,3
Engineering,Assignment Completed,2.6,2024,Qtr 4,October,14,20.44,Graduate,Studying,4,TRUE,2
Engineering,Assignment Completed,4.7,2024,Qtr 4,October,14,13.85,High School,Homework Help,3,FALSE,5
Engineering,Assignment Completed,3.3,2024,Qtr 4,October,16,46.29,Undergraduate,Studying,11,TRUE,3
Engineering,Assignment Completed,2.6,2024,Qtr 4,October,16,17.53,Undergraduate,Writing,3,TRUE,3
Engineering,Assignment Completed,4.7,2024,Qtr 4,October,17,17.58,Graduate,Coding,3,TRUE,3
Engineering,Assignment Completed,3.1,2024,Qtr 4,October,17,28.77,Graduate,Homework Help,7,TRUE,3
Engineering,Assignment Completed,5,2024,Qtr 4,October,20,30.94,High School,Writing,10,TRUE,5
Engineering,Assignment Completed,6.7,2024,Qtr 4,October,20,46.43,Undergraduate,Homework Help,9,TRUE,7
Engineering,Assignment Completed,3.2,2024,Qtr 4,October,20,12.67,Undergraduate,Studying,3,TRUE,3
Engineering,Assignment Completed,3.1,2024,Qtr 4,October,21,9.46,Undergraduate,Studying,3,TRUE,3
Engineering,Assignment Completed,4,2024,Qtr 4,October,22,8.93,Undergraduate,Writing,2,TRUE,3
Engineering,Assignment Completed,10.1,2024,Qtr 4,October,23,85.53,Undergraduate,Homework Help,22,TRUE,11
Engineering,Assignment Completed,2.6,2024,Qtr 4,October,24,13.25,Undergraduate,Coding,4,FALSE,3
Engineering,Assignment Completed,5,2024,Qtr 4,October,25,7.97,High School,Studying,2,TRUE,5
Engineering,Assignment Completed,5,2024,Qtr 4,October,26,11.7,Undergraduate,Studying,4,TRUE,5
Engineering,Assignment Completed,3.7,2024,Qtr 4,October,27,16.9,Graduate,Studying,6,TRUE,3
